label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,disease_status
Sample_GSM1317924,208892657.57579792,99323526.37821896,-78791307.22263335,-81816551.07124223,417400120.59564036,243700891.17105478,12364815.63966767,131372395.72227298,-293339020.49877495,-19951358.720236335,-206217136.68500522,423482799.75637215,18510567.06580902,113314899.07763517,-214634950.7817551,31705727.3691751,-244080239.7616511,147654607.09736845,223521540.60922563,202234294.05756542,71762752.52878928,99091411.32992756,-443238229.95363826,-435383156.1044988,-105420754.62287566,215561875.93371952,256404438.85399437,-33950453.119020544,100530677.08440565,-172147555.05912554,145622047.4691876,9867577.779601514,56491051.15080105,42839983.53586605,165310553.7822324,71529979.34164412,109523663.8030977,83705700.40642309,-279493317.7395473,99955170.16946337,-198945962.7189019,176986076.12936094,393082537.5695034,-174251769.59999964,49863683.12557973,6172594.729707972,4096478.3645621934,-269462395.4691966,80531154.01086126,251073595.349474,-95264576.77207926,-287701009.9360215,67418350.16927052,-99883372.05522417,385522029.81348956,395356474.6062258,118281501.88399234,45232983.226528935,21328687.634328913,89252870.19273219,-256221717.2005377,51362481.96718673,-20520868.109185334,-21509307.516805787,38650516.08056932,-49860692.84582566,263956108.22261998,39150294.059564345,-656809682.4071763,-167941073.7238792,-81635424.53690949,-164810016.32837385,158046199.6894197,-699046799.4170684,135339725.5171693,75701240.7548151,201160196.61624163,-293616288.7448359,-136886959.99111646,-126311642.30805635,85743088.87126961,82598893.85324784,84537105.6473832,-36503718.68355366,83714358.25899321,-169896493.14600846,498282392.74530256,-18815094.881653775,-41789327.93274411,5653576.542538578,-196387150.7567852,164520247.25203526,208573214.58371803,-33200767.03739145,34455014.81734806,315351587.35615224,-171536544.21421283,196747615.27224818,-11635010.853745768,-559268928.5747463,1
Sample_GSM1317925,161781923.54588166,96864543.95412937,-66718383.577243894,-83400760.20255813,373596457.0112164,235287429.84231856,6655868.834964886,136783783.08876505,-253750650.04939443,-5371480.001438155,-172562358.92083886,348936785.8219789,20847222.499684133,102478228.62190469,-173043537.44230226,38355992.516202636,-175506957.4844603,113262878.33607598,198360419.09585947,167429252.23527628,67313283.6478461,89726440.91933198,-391827754.8590722,-374299741.5944508,-100074356.58204408,178255829.7738982,247648864.7293883,-45815281.459985405,103185516.71071412,-156800432.5182045,121067717.24890715,2345317.531639356,39251804.62353961,28658532.80016439,172553778.3058375,75203902.65473475,90613102.76002663,72444092.86714311,-244547884.99208546,71118681.58730325,-176632611.4378498,164347457.1598231,334903708.2203508,-169629205.39971188,28858611.279436454,-15593440.915059734,-4041973.6699788533,-226230303.97842184,62633284.867014706,223883847.728758,-92713144.59767531,-254634183.56202257,55929814.06513023,-100854684.99900198,345857913.44294393,356052333.25904,98971870.73932196,40928892.1695082,6027316.497491437,76429698.71458581,-215871341.85111323,44652854.06903554,-19961552.48774098,-21362715.38674981,37434088.85427859,-38788252.78127954,232351647.6563007,37601029.401718,-625707818.2109805,-155500867.22129434,-69489516.70717703,-140736527.80240422,169512283.43653834,-648038259.161191,128102746.5325255,87974086.71348448,154073801.132635,-246912442.12567034,-106259600.38924609,-120401925.07219844,85217633.70929317,64606602.8473053,46459117.12180158,-28777602.3443418,69590670.76361546,-158758471.91088232,416676609.4941025,-41572342.79010011,-17740566.455635283,21423142.12222921,-195519536.19515887,148063714.63115218,157117006.37282556,-22823554.524222046,26706338.634006873,272204096.5562322,-164711456.19087642,200442772.94164824,-7713196.987117985,-505243790.5659757,1
Sample_GSM1317926,184300152.38422436,91297116.67573816,-75447349.30564699,-93016627.2370641,432498820.51754004,245688266.2054355,15442762.775001382,135086942.3634809,-261389249.99843368,1918442.1270994544,-201181903.43295807,399630824.47984207,16378444.225365762,95536423.98103553,-207446519.38115057,33643926.39640465,-214422892.09234923,124266371.68103099,224679174.85215056,179354049.05378208,61381486.3368725,92080031.6270618,-447182089.5162159,-401787751.20514643,-116588952.89807728,187148982.26581997,245083204.23627058,-36671372.38228946,99877376.89078067,-174585497.6364478,128540416.73575754,2624498.2788399654,51960222.074950926,48558288.66376826,181358907.13432774,88641217.23814462,106957225.07642621,81443501.32551682,-251336585.14990333,66081097.025923915,-191977853.33130887,174111182.4479233,369425012.21823984,-177841788.3164048,53641297.32223656,-14569082.552722432,1875260.7612678898,-271049213.7063314,50890814.380918585,252390041.852663,-101712097.49300742,-290217472.2336492,64783493.100491025,-105749379.05868073,370656694.66124785,392388473.4214756,115736385.90806082,41064708.349620864,23044792.502669074,95432624.34047988,-240751825.884662,57536178.91777823,-25715395.534993585,-18604399.6054189,35173487.291181974,-39445621.07309487,238680849.6469127,52700294.876109265,-662785607.0745684,-158314775.16808072,-76467517.32884553,-156768753.08049002,170584308.49015856,-702947843.0854723,139849409.9121998,76865970.22682287,188417046.13445342,-282254347.15045345,-130261608.98531832,-125660778.14130501,84593675.61275545,73018971.1855902,59495538.84237325,-28326344.262479622,73310687.08674589,-172405898.15342277,478081598.78122985,-27256279.17051855,-24994128.481689863,11387867.92836508,-195319784.3689714,160362763.73288268,184876707.84153238,-24220237.27527983,25503566.062202968,313770578.85332817,-177848624.07329264,217835075.69201458,-10268870.260001544,-557884519.8041955,1
Sample_GSM1317927,174841244.03965864,102124576.20091876,-74189319.58459368,-83633678.86232498,397021600.2026641,248614954.45955214,7236650.317266421,141161695.16973585,-265835419.19508377,-9202644.486900462,-185757696.5020124,375050135.05658305,17902364.010798033,109963432.99232554,-189585427.96213883,37311873.96937289,-199473750.1258773,129978772.0967697,210957556.06288996,182308287.2710724,65732173.97156746,92151176.09993668,-416867720.013155,-402675931.93619394,-111337857.19426025,190650717.73158503,255787652.56261268,-46773663.98342354,102029770.28767832,-168024106.64229596,133504597.08277889,699716.1927112669,43506770.34512613,37915866.22783006,172038731.21304193,73786713.49856777,99127442.98229179,75876906.2061261,-257085854.34325543,77071906.02765277,-185347217.80801424,177414880.3539762,352249481.2755754,-174699696.98944712,34158165.86182858,-11837626.750555195,-385742.2819772506,-245322947.10794878,62683288.71970917,244651391.5099352,-97618929.70241617,-265752318.13341227,61664320.41030183,-104349410.37496814,369444029.2943999,379544236.32288086,109577734.9302167,41706025.98048897,9187487.280960748,83234853.91937645,-228828036.6470072,48259305.49897175,-23070238.494502854,-19423770.586976144,38425546.34900284,-41731999.64167946,246191589.53680396,40393553.00470317,-645507463.3392065,-157743271.1073041,-76298826.45183706,-154206178.5471445,173644722.01859683,-678821614.7380819,137568879.96689677,84271203.41100293,170043829.67758563,-267582508.34552017,-120327315.62252466,-125803417.6602303,92049363.04330972,71194764.00220579,53249603.23661481,-33805049.72010602,77624495.23499852,-163175361.03857666,448642627.41688514,-39636510.10162984,-20291752.89541167,20951971.04845696,-202813244.9134342,154104611.08639032,176814807.0942634,-26950246.246241573,33246184.92806411,290205983.4474188,-174136039.60437694,212552873.3671984,-12405499.341039943,-528827255.9913111,1
Sample_GSM1317928,192096631.1062312,95026149.61171383,-70459381.27982949,-83159169.99209723,396156792.2895044,234585245.188059,15755180.16008415,133259906.65742223,-279834996.30188906,-11192668.270799682,-195959581.84112254,391327218.37317574,19514755.141766094,102833369.37363172,-198431616.36153555,35551951.70122284,-198345353.90014192,120685297.00643747,220101288.16406846,176463944.64042407,76625729.95316686,92962022.53723003,-428030075.97933745,-397419523.73598003,-91145337.87111138,200061327.46388003,247429601.34382463,-37819264.33971426,88910745.62896374,-167098608.29821512,118728385.37879783,4429934.176632931,44246316.388554506,46312517.18103265,160934107.05425882,84659790.98407562,99637345.51341194,76653183.24191418,-259286155.78535014,75609577.75994663,-196358058.9035383,166631729.0409512,360546306.4441648,-169129774.48023915,47411484.27170863,-4558237.321867217,-6814.3589838643,-250171596.4128228,70482004.87711005,232882258.5824072,-89579376.48550892,-275920690.5635455,59130265.68810058,-101721984.51408307,362375863.3483667,371199279.33437014,111717844.5779248,45851377.9578668,9024120.107600141,79725346.20167588,-242327104.51088402,38905030.58083333,-21844926.9971207,-24596660.589385647,31581383.006915327,-40226323.48910026,246954827.3798889,37892870.13686805,-643646444.4432247,-166777942.9788167,-70835293.16901861,-148649239.15508443,159257292.04715037,-678075987.4338107,127727718.7801476,76624323.80345961,180422904.91899088,-269517014.45821583,-125102316.03870979,-125871684.86207163,70045979.7432402,73191333.92833269,67447034.32811962,-31354427.921664804,70985212.76386127,-162814546.1753064,458748646.01371586,-28334005.054325465,-27676938.23746361,11763408.24969666,-181241752.67002103,165104082.69950485,178044162.02325806,-21302576.81367763,23233262.38686023,313690623.8270279,-166978373.04775903,198799301.3437191,-5115926.6266484475,-531917377.3911977,1
Sample_GSM1317929,209072325.5346345,92782105.38394223,-83041631.05240005,-91082564.43731348,455108851.585173,249192866.05318472,23825681.843713656,134679060.0384199,-286219330.4645528,-9009820.385946935,-218571462.59360525,442938289.33412606,10567305.632519487,96592368.09440272,-232958993.97519657,29609821.049597625,-258330311.39285773,146329089.38327107,233595832.204951,203208439.599754,65764838.42204551,94671491.70989941,-476941894.03584397,-440991829.80113196,-120645176.54929587,206705790.30176938,250117132.2849929,-28577098.92996007,95796257.41476722,-181074056.25865355,140396450.9125574,4724722.557725029,60579402.70301781,65244537.724939294,173196728.25133458,83804683.60047415,120325994.77327585,82789116.19262728,-265492314.1003935,80405165.22547224,-201723300.35118893,178784397.38309646,401682969.03475213,-180060614.57816198,68503538.31739628,-2000624.669408409,6474983.905858777,-296765320.0751286,59721814.807080664,273269743.0207109,-100015553.00764948,-308744152.94822353,67695938.87011717,-105470480.30197734,392762515.85394895,417912431.873453,132547262.72838281,43358794.15458347,36723991.37669699,102275003.91365719,-264739565.63653737,60318533.819712535,-26258645.13589705,-17937631.930675473,33411088.344335616,-39656779.64732138,257319531.69612306,51655248.58713621,-678595156.4863756,-163648121.54761824,-77634458.65771112,-173258285.4878967,167012775.4557108,-727129204.4579678,144521141.32884195,64157394.292887405,219068995.42557827,-315031025.9098651,-152100551.25112748,-132153355.26128821,83760042.69843636,84187167.69346507,80838583.23133287,-31578754.269767094,81144614.88456544,-181846012.00238484,528441643.18656677,-10199328.868924942,-40318808.033538,-192191.49003497284,-191428215.7786458,170472854.3342239,217624704.22900638,-25322671.923925407,28075399.394800033,343066701.9017511,-183188325.44045842,211997617.3866244,-15294872.039952714,-582729452.4051056,1
Sample_GSM1317930,179959440.15578023,97898641.82933336,-68847255.80951656,-80865288.91501509,378862413.12182724,235333005.6743875,9833862.136093628,135193944.29133058,-270435884.99688345,-12070447.68519095,-184025769.76642436,369336797.9279583,22728238.974413518,106121602.45696226,-183045179.69429114,37558719.47018842,-186462831.05677766,119824368.25772095,211635344.96384597,173439017.17668182,72640742.99743892,92711831.6336681,-407749173.8020083,-385980802.905605,-89639900.84287992,195307388.18226314,245978168.1760068,-44340511.417695045,94112196.07122155,-160844239.9208075,120160315.29071578,2730302.230251958,42985286.81586,32657679.46125011,162534125.29081884,77884923.59818013,95169012.27710314,72547206.74276255,-257694366.36047342,76945626.6149005,-187859526.18485528,171265063.96136755,348161310.7928113,-166670081.51935977,34788740.68656559,-6645491.904369279,-134156.5063025689,-236792145.30927494,70007449.92439611,226482321.9407364,-91718517.46172199,-261007558.51196307,57801393.474686444,-101536358.58379138,355554711.9046641,359594677.3538035,102842005.93942635,45892884.254023075,3075864.0304689785,76656291.15608692,-229052630.83249232,38133002.201268926,-22097855.968736295,-22927963.20071999,34323283.487411164,-42206230.61991228,243398248.41716826,37677885.31255046,-630637039.2593147,-165439422.28836083,-71069407.91174263,-142212849.1735827,161230534.19114363,-662502979.8302599,124111828.49476577,82056438.70403782,164106603.0860301,-255899144.6661668,-113450571.51242714,-122881271.53078622,75389582.85806997,68569275.19202758,59143208.97377585,-32572432.48887679,71026460.05436127,-157431098.2115911,435348855.13576615,-36546831.08949807,-20761991.031299163,18620527.9353797,-186064904.48289105,155439727.64569306,168792134.92376956,-26985691.95850271,24773991.306697294,290498700.86701626,-165170688.32530573,200240224.0548079,-6107549.622292287,-516797016.26712745,1
Sample_GSM1317931,199722848.74120015,94927431.74163401,-75120471.35423048,-86981106.59551767,407334231.6429452,237280827.74283418,17583027.744579148,132463453.43174985,-281224894.37611014,-9353119.102363305,-201095817.2504597,404221371.1593492,18428492.40712542,99197325.8924953,-206882538.91679177,33405528.306751147,-215278742.75155747,126650106.81967704,227248631.7670649,181309570.31993663,74093810.4250037,94686665.28830418,-440077437.27872276,-404465496.4212936,-95386518.72444339,204643362.6711647,246889390.28806326,-35952975.540910125,91220444.33006728,-170190242.6584926,122769594.26315032,8372953.218175805,51617939.91792787,42963818.2231542,162586117.87717766,84698022.56308375,103932983.13594455,79137148.7266191,-265573950.86417645,77865977.11184189,-198833243.4530971,170513724.41787842,372781153.3572641,-168580541.60003036,50593538.36555908,-1898630.232468094,3304735.575429434,-262596203.15958506,65465551.92186724,239385269.0164004,-89279200.45888433,-280895265.9546011,60602855.488878176,-101843992.50529118,367487480.81116587,379421451.7617151,115316829.86201403,47886018.89631431,13284429.637871275,87940541.09152403,-247757416.2044106,40568287.7032487,-23495548.517010488,-24198659.13958853,33132926.07359765,-40723362.905352876,248144415.7293863,43051043.89956191,-649817736.5538824,-167314641.74921843,-72306876.6232769,-151754024.7400277,157265397.1592573,-691303718.5778558,128622102.85236965,74674279.26816775,188520691.50294015,-279646871.4192859,-129452594.53523105,-126445490.91933163,67876444.84483317,77887984.90457179,75379515.34177724,-31553681.771882933,70424417.24015771,-165908647.3497842,476842569.2444913,-22136380.202592608,-30893699.073677335,9160003.46193705,-180471090.63556746,165312510.1121193,189128912.63232923,-24333343.74634024,22063422.619811777,319640608.77280736,-165541720.35980266,200830261.95658377,-5323396.408456651,-543888913.3495444,1
Sample_GSM1317932,187434222.62324825,100021575.51911657,-76736305.69539984,-83730504.90166068,417840574.6335913,249634854.6104129,14336434.590313215,137204072.77158207,-274745665.67372394,-7780462.233095152,-201622534.20430863,398443941.50078243,16039318.199298529,110218476.5916305,-201310370.01810282,34461926.79181853,-225472958.7881949,143502826.1583081,216583634.16454667,193981381.67029792,67164477.87176141,96213323.90800345,-434145690.02612203,-419964733.7538718,-118649545.6439024,194389672.4852438,262811605.77381283,-38790577.51899665,104721766.67224039,-166645220.43866313,145657479.8009095,4193266.212047107,42261259.049190365,49652139.454545066,171568596.02177036,74133692.33094026,106646198.1640279,85019220.09751855,-258228195.45758536,82397476.47809307,-193799669.4571844,173291155.02634394,375365711.3737826,-178867329.01238278,48215261.52182207,-9040934.718122594,-3446580.4258764368,-257438093.8582803,64239926.043316945,253465372.55045176,-99788860.60782103,-284049028.9309065,70368918.79889466,-105296162.91388485,376663789.8800443,390825674.3254606,120928165.56304206,37459864.96222269,15781889.61814942,89485152.75005308,-240064077.65301085,61064918.27612185,-23452277.187981233,-22647040.43202538,37667546.05891221,-44126177.14460017,253628878.48555103,40578667.1285825,-656169758.5268016,-154238727.91621786,-78610169.30157971,-159681069.55038506,165744134.18519998,-690721695.1821295,138892370.3378837,82375574.63710426,193311686.50711137,-289392093.0484753,-133901564.38317052,-124136790.80417834,93794009.58364967,77745344.35603867,66314364.46337435,-31708597.439847518,85573964.0596773,-167570475.7517146,476720352.0388201,-24722489.91896247,-31111062.87491941,14106367.871221326,-203032683.76465452,157442044.31525746,191878932.67921335,-29226899.847130973,40280265.56367783,304684755.6531921,-176124035.25335053,209730434.96448442,-12538531.460248414,-548678820.4710308,1
Sample_GSM1317933,181522848.97707877,100349212.41936998,-70869684.26318896,-80730241.43684904,383328832.5028302,239648330.5541496,9999679.283456096,136112185.67693144,-271598368.3200215,-12818606.167196644,-183523735.31005698,376668420.79734665,23148761.55807056,109435164.17862976,-186167838.8823629,36404051.42638853,-196623928.15954632,128484061.1129625,211468265.23960435,181038302.39608222,74204730.03425412,93012390.09460963,-409996043.346929,-398760081.8577343,-95328429.39755765,197189797.40518317,253957835.78075737,-43607853.57679056,101427410.81702961,-159926134.2040587,129663218.088669,3746312.300852998,43164468.48277283,32895762.936733462,166583935.2209054,74038972.25173208,96380908.50595243,75294995.78973441,-260309339.2065392,84031144.11659521,-188522608.46925816,174144763.858526,356044385.80754113,-171608224.56003916,33856107.59254564,-4454876.439448915,-32116.878124275267,-240818416.89357346,73650729.89555572,232140877.85567072,-93691380.38551408,-263092807.98377976,57534520.151439264,-102317697.37521048,363632601.35618377,368607115.3882024,106117367.29022385,44611343.97715788,8084635.86736472,78567901.29534914,-231178811.40457532,44534991.393070646,-21359993.07015384,-23316824.831267383,36552701.3562813,-44312936.26560919,247738443.90221822,36074762.96398778,-636628585.133606,-164686764.16139337,-75650004.7420241,-148896731.02506608,164019889.57434037,-669281201.1926643,127492675.15980494,84378438.49160855,169676948.74078774,-263332287.09791246,-116472258.03474097,-124279249.52803372,83347276.95395976,70420912.32926378,61249163.80108562,-32792490.34136473,75640861.25878225,-161828547.722933,443971829.27211267,-34436718.51680271,-25825198.614083,17793271.098928228,-193959621.64076242,154528369.00822878,175705791.95034096,-29578600.410024274,28218823.06882207,289243142.70998406,-168993247.13749963,199463148.50342712,-7406457.062290073,-525218802.94753945,1
Sample_GSM1317934,174326093.28845376,101507739.69283514,-73306687.0379028,-80912574.74121493,393899856.28599447,246326761.78370783,8767097.192503413,139371700.010314,-265237792.22103757,-7862724.923521012,-186666398.62987763,375049646.2579708,17577334.96394166,113123927.36459163,-186208180.79588407,38555952.85363126,-204365127.12692258,136282391.57422256,208353094.54910538,185169421.1915449,64914647.437962994,93577248.58184372,-415198763.04979455,-402416773.15246665,-114003240.484514,185767372.17440823,263839069.98070297,-42979559.20413027,105102046.49050407,-159154079.3709108,140817834.60935083,2509384.6524916473,35376648.90585556,42402033.10157526,170025996.48483512,73122392.14958385,100295117.63879488,81107835.65849432,-248852494.11494163,77093323.0580666,-187638586.5560026,171930711.50934544,358254364.86832935,-178459422.92319947,33182601.65959424,-10671140.717024611,-4827582.9568682425,-241444528.588797,64055628.6716356,240733752.47582272,-98625974.0076805,-269232152.74914837,67059017.032907635,-104512617.92687875,365406024.95378333,374353453.54662925,114930977.61401741,38931227.10279615,8332220.649994108,83792531.07151891,-227577956.37927175,56376079.01143659,-23440273.378644567,-23091711.161846045,38448921.80480999,-42236730.85753605,246082707.4681001,36361327.29060921,-644955801.5193967,-152995901.9716644,-74126701.66082296,-151452168.8753006,166497827.84514096,-670668234.4320823,134352541.51048398,87899341.31143916,175766247.8768526,-272903633.58367324,-124045977.05249378,-122028152.7037312,93759175.89374852,72384719.49951977,53416801.52874242,-31022811.260118503,83483005.44503161,-161642234.85199946,445853591.4194388,-32709752.74275073,-24010815.75393661,19860256.40682158,-204567421.6817069,153163779.50110552,177741895.5730006,-30687655.071308546,38266092.07255474,287283268.4303253,-173707748.76454577,207211165.72131974,-11345024.738074956,-530562605.4262091,1
Sample_GSM1317935,203180867.72656313,90540268.89881395,-78372532.9967487,-90275399.93017519,439763427.1486454,246745711.50734577,19935332.53071813,131069868.59025085,-273937236.68614256,-2279777.3032826874,-214464819.58800566,424185192.621798,14997493.422110537,98815759.57564421,-223743806.14266065,30327663.460222635,-236775947.38399768,135476214.14231983,235700901.8140255,188573172.30516568,65057730.03381465,96173606.06870125,-465990006.30462307,-414481586.50036275,-114922479.95162489,201320552.4624365,249700342.56091368,-30482670.077822756,91160581.69287287,-180252476.93213177,131525144.6574808,6209615.389357197,53752092.04515964,58080542.563311696,163171979.80824155,90961662.42144068,112039585.82177912,87018267.99145885,-262356388.77898094,73124354.52543075,-206748635.67707422,174798745.03441304,388611121.91161907,-172450643.31414708,61797864.348803416,-8246541.493437568,4131274.1355883204,-281980954.08730334,55576010.22564793,257700520.64827386,-95996354.05460191,-298628186.7668683,72224433.93600199,-105531820.43039197,378749775.5106292,397514180.92334956,129564737.72919777,47716358.92774995,25784476.440951303,98725679.7879116,-256676087.25330666,54170835.64858527,-26870334.889886092,-22282781.31893023,34523728.31987293,-42728902.177322164,247060222.93307084,49823941.10271045,-667962025.0179466,-158596991.78665113,-76723190.61597735,-162289791.46071887,157781932.5812261,-711195826.2633345,138268246.03335264,69492813.9160312,207454448.63095698,-296399255.0692139,-143689556.8964427,-124482897.38866407,71677988.27391176,82138890.91898888,75496647.97899646,-31639068.841424253,78348909.94203563,-171362848.16946486,501497113.2012097,-15958062.912666097,-36191096.95364485,5012155.818825509,-185821371.3917049,167803005.64479068,198748251.81438652,-22825344.193279706,25023661.544987865,336561350.10752577,-172307330.20590383,208836579.2542139,-6099491.52803188,-566696217.711123,1
Sample_GSM1317936,207362000.89104882,88297607.86106157,-73258368.74724986,-85732014.28246243,420616136.33158976,240910578.3006201,18084897.12813981,130373728.34261975,-282737715.2649054,-8053177.878336487,-215587351.17985326,419664529.7679301,17113692.266399994,100895418.2689541,-216953989.60313258,32956608.840597376,-238997279.80750197,134495343.36306727,233088599.58813205,187724050.1926904,68551392.37893614,102495928.19019741,-459679946.51040524,-403838390.8253469,-104282777.08630548,209565003.18709683,245200322.0564406,-27898994.41871462,88458227.83073741,-173854609.31128606,126204505.27482337,10368699.355818756,55836087.90321705,51073844.14161207,153275703.16011706,88231640.91323292,109227325.91709793,86842839.42385796,-269119214.00351757,81374745.92456047,-211331843.34855154,174176382.37746218,393566834.95025235,-166443265.02341887,55046680.4587412,-1915143.5372736473,3594368.7078317306,-276112757.748511,63248159.924801946,243628648.10444096,-93075774.2223771,-293878117.1757832,76419549.28976472,-102937024.42324367,369775482.65303904,377516767.8718064,125452069.2466496,52883156.96486642,19179165.223796483,93919170.33060136,-257958192.703502,49262996.64706273,-27595500.68926194,-23259126.020039074,35088888.67380568,-45998398.06400539,249777582.09809378,45534849.62615953,-660279093.2091058,-164326992.86325192,-70513360.67586905,-153297073.39632532,144473958.70164233,-698702688.1564124,128162218.20719773,70916703.38668999,203934206.94833606,-290807959.4739964,-138356972.390775,-120956410.6895736,60757981.98100447,82530549.68299618,78469294.7313994,-29340080.6529748,80384464.77052225,-164576111.88719946,496085581.9986968,-14242636.231531683,-38223504.16251977,3201334.5411405624,-179746911.19698894,170204920.2640749,198868005.85956585,-31023060.039516266,20536585.7830906,333777572.968932,-164660543.5013167,201183206.43336272,-3810788.4189641606,-562235268.9259032,1
Sample_GSM1317937,206652479.7175296,91595280.48107676,-76637763.57652952,-89507167.79635374,446303504.526998,251485627.7202823,19526471.843396094,131875761.39208034,-280512495.5344949,-10990360.107766889,-216972226.3621587,434416869.4319703,17047460.453858607,103613927.33082512,-226204276.7805891,28862345.592350695,-248018156.81150877,144931195.92918754,235526789.48564327,199180851.2644872,68969587.08702777,97923647.80142346,-464956787.1476035,-429868547.75480884,-119044408.59876075,206527069.2586184,258713417.80854335,-28194348.152513042,100090719.63273612,-179592724.12879446,142559954.84323716,7432286.23630219,55691016.89517721,56431148.279942796,169896503.83722055,85390111.30082461,111568525.78914794,89679812.67229997,-267706326.9594729,85457052.08748457,-205946776.3591267,176553060.90906125,398385671.941287,-178578486.04424676,64579927.45278719,-3916597.8683462045,5797937.10965701,-285659093.6463166,65867557.85859963,261349374.43021843,-97704352.41849746,-302410256.0630969,70815142.47745156,-108074205.96709144,387869663.3693753,407077350.32433957,129261378.04119234,44475387.27965787,29522913.094357766,98078212.4060687,-261853160.1104352,61501608.246599734,-23266325.170529738,-23239199.925139003,36059896.223328635,-45491683.464844555,253615786.83398113,46251732.7552687,-672977591.8209736,-160661474.7732222,-82106644.50655131,-168187160.46883538,158638399.69839787,-720388465.8186622,141153335.26899934,72790009.49426387,214667140.7698378,-306085806.7342962,-144567720.64337993,-128498180.82657403,83156022.7031342,84617915.78980365,78050136.19130968,-29921228.97696527,84725206.8898623,-176998662.9279221,515858683.84689087,-14540041.591240946,-42811605.0276416,1622063.6123527093,-195353139.49856022,166879646.88907734,206820137.69051582,-28836041.798081193,27525786.4338651,334037278.6964543,-176863185.25107595,207707848.4179304,-10299305.363741761,-577424564.0861279,1
Sample_GSM1317938,194899835.1064812,97704378.0204297,-73066904.4198094,-81062382.24777444,408065296.29003114,244423148.97955835,15602476.518620392,132324588.19076447,-278142780.6749895,-13485468.061888382,-200498735.09413138,402957104.046316,18652000.955428593,110478454.19265002,-200755908.29714814,33067739.94610957,-224986414.3682047,142427912.9230875,217242919.3262057,192517772.4647869,73364698.26698563,96084914.9830708,-430835878.34350795,-417113638.29216534,-108010593.80221304,200193498.75876105,263371230.3043279,-34407513.820501,103814092.01952438,-163747890.94690824,142193504.32120448,7933781.209657591,42606468.40457641,48291620.62776696,165978381.84980232,76396573.80695465,104519027.20246968,86593622.64856832,-260957811.34938648,87642658.67456347,-197527421.9528208,170004223.42749247,379466376.9339679,-176228764.12406364,47261003.15161929,-3061843.738535392,-1542084.5279545174,-254475655.18570617,74448242.37760173,242875578.88424814,-96490980.79080719,-282359974.5492457,68494020.4546507,-104064104.3332714,373294260.6147258,384278184.9718787,119815084.69314523,39807787.11802972,16358487.81380652,85164946.35777393,-244271548.49386176,56969305.31655243,-20353853.408267614,-26083263.069335844,37466932.255632944,-46823924.03628696,253722612.7649456,36081485.97323861,-650263832.8182126,-158440350.62247828,-78408419.49854963,-155805823.9865366,157532164.1822048,-682608358.3647983,132318898.35525844,82002443.50854379,195167423.39613056,-287791830.248814,-131207425.44569738,-123927462.97315247,87158371.9752492,77627324.37746873,72079644.96373893,-31412718.374246895,84855072.68253633,-166578962.7018935,475209277.0084154,-21415036.69897405,-36841809.47925173,10363509.140849555,-195795875.2585557,158905978.85929304,192565456.59260088,-30536499.76222565,35566327.463478886,305944391.093768,-170694308.41691756,197491579.21473318,-8228849.635477218,-546521649.3045402,1
